weight,cheese_year,canton,cheese_type
143.82862508246615,2019,Zurich,Vacherin
198.3540620031022,2022,Neuchatel,Vacherin
707.7750658007357,2021,Valais,Gruyere
741.9323766805284,2024,Zurich,Vacherin
796.3486144764637,2020,Zurich,Gruyere
878.9108932500966,2021,Neuchatel,Gruyere
765.4883216288589,2024,Valais,Emmental
820.7844328959688,2023,Fribourg,Gruyere
144.06733884095132,2023,Zurich,Vacherin
311.0816353971687,2022,Fribourg,Emmental
659.7079960377212,2024,Zurich,Vacherin
872.3127741623408,2020,Zurich,Emmental
104.05011244569322,2023,Zurich,Emmental
563.1664079047148,2022,Neuchatel,Vacherin
709.5586594279574,2021,Valais,Emmental
126.64656021575189,2020,Valais,Emmental
461.2200017980491,2022,Valais,Vacherin
906.0713932453272,2019,Zurich,Emmental
704.4515279702729,2023,Valais,Gruyere
313.89252702453757,2020,Zurich,Gruyere
867.5030166687214,2021,Valais,Vacherin
413.22828106856286,2020,Neuchatel,Vacherin
868.0102040296534,2021,Zurich,Vacherin
369.049286007015,2021,Fribourg,Emmental
631.288225794834,2020,Valais,Vacherin
457.24606097305065,2024,Zurich,Emmental
347.3425456795603,2023,Zurich,Emmental
897.9018059546822,2021,Valais,Gruyere
268.8343137455422,2019,Zurich,Vacherin
176.33043211218677,2024,Fribourg,Gruyere
407.7342446910943,2023,Zurich,Vacherin
745.8752328774108,2022,Neuchatel,Vacherin
826.6884453786536,2022,Zurich,Gruyere
998.8690330600883,2019,Fribourg,Gruyere
366.7258513100484,2021,Neuchatel,Vacherin
467.147756018154,2020,Neuchatel,Gruyere
223.13915022666367,2022,Valais,Gruyere
617.3847366607303,2024,Neuchatel,Vacherin
997.8220335366254,2022,Neuchatel,Emmental
730.7929091085927,2022,Fribourg,Vacherin
635.6915563720346,2023,Fribourg,Emmental
453.1321836296146,2024,Neuchatel,Gruyere
923.7688842569993,2019,Neuchatel,Emmental
547.2249365173145,2020,Valais,Vacherin
220.93022198175535,2020,Fribourg,Emmental
428.84061687922014,2023,Fribourg,Gruyere
160.4500019629902,2021,Neuchatel,Vacherin
281.78113391990337,2023,Neuchatel,Vacherin
115.90190289992098,2021,Neuchatel,Emmental
507.95192485014707,2024,Valais,Emmental
671.0862384566175,2023,Valais,Emmental
408.96321614101697,2019,Fribourg,Emmental
478.3435943547494,2024,Fribourg,Emmental
963.2883455601183,2024,Neuchatel,Gruyere
776.7668094174239,2019,Valais,Gruyere
586.7709732504561,2021,Fribourg,Emmental
356.0867876006427,2024,Fribourg,Vacherin
907.2971188956957,2024,Valais,Emmental
311.58740519259356,2021,Neuchatel,Emmental
392.8084574650093,2022,Zurich,Vacherin
918.1583329806537,2019,Neuchatel,Gruyere
576.5878497565651,2022,Zurich,Emmental
768.086154476179,2022,Zurich,Gruyere
631.6703147473895,2021,Zurich,Gruyere
688.0952881085457,2020,Fribourg,Gruyere
369.444962363343,2023,Zurich,Gruyere
317.2348554639966,2021,Neuchatel,Vacherin
390.2431124517987,2020,Neuchatel,Emmental
239.89740767508022,2021,Fribourg,Emmental
886.8829287617267,2021,Fribourg,Vacherin
354.92223992510264,2020,Valais,Gruyere
605.3404549729462,2022,Valais,Vacherin
812.7769826272366,2024,Neuchatel,Emmental
805.4416984381422,2023,Fribourg,Gruyere
494.5476327257736,2020,Neuchatel,Gruyere
528.6315777280531,2021,Neuchatel,Gruyere
995.2315740415223,2022,Valais,Emmental
707.1377292811217,2023,Zurich,Gruyere
833.1745988060944,2023,Valais,Emmental
912.2985722973087,2021,Neuchatel,Gruyere
808.8308526064053,2020,Fribourg,Vacherin
266.6614104582108,2022,Zurich,Emmental
605.9536603638151,2019,Valais,Gruyere
191.70474158309037,2023,Fribourg,Gruyere
687.6299139075985,2024,Valais,Emmental
959.8144853690299,2023,Zurich,Emmental
561.4588578701002,2021,Valais,Emmental
489.67524358099047,2023,Valais,Gruyere
132.25847627634687,2022,Valais,Emmental
963.7970700962983,2022,Zurich,Gruyere
192.7024157171429,2024,Valais,Vacherin
136.97118397436225,2020,Fribourg,Emmental
321.45995035444463,2023,Neuchatel,Emmental
158.97739052654418,2023,Valais,Gruyere
509.6060581705861,2022,Neuchatel,Vacherin
564.4790211314012,2019,Fribourg,Gruyere
381.3129541257255,2023,Neuchatel,Vacherin
145.86443431739747,2020,Valais,Emmental
200.44033142430402,2024,Fribourg,Gruyere
446.0539401909353,2023,Valais,Gruyere
154.4756057438825,2021,Fribourg,Gruyere
728.3707530489221,2021,Fribourg,Gruyere
286.31848737233076,2019,Valais,Vacherin
371.86441190527466,2021,Zurich,Emmental
454.71319946028774,2019,Fribourg,Gruyere
474.9486697622331,2024,Zurich,Vacherin
101.49463690732048,2022,Neuchatel,Emmental
200.8633338988278,2020,Valais,Vacherin
876.4881073667902,2023,Zurich,Gruyere
101.10975626071732,2019,Neuchatel,Gruyere
557.3506202315875,2022,Valais,Gruyere
540.5518058564874,2019,Valais,Gruyere
399.78474490957404,2019,Fribourg,Gruyere
488.19431813180466,2020,Zurich,Vacherin
802.5230237739258,2020,Valais,Vacherin
857.0833355934608,2023,Fribourg,Emmental
334.3136890737251,2024,Zurich,Emmental
390.24139687095686,2023,Zurich,Gruyere
318.23456772549946,2023,Valais,Vacherin
531.8770604959586,2022,Valais,Emmental
714.9325218929316,2021,Fribourg,Gruyere
305.4275879170785,2020,Neuchatel,Emmental
397.66216784938,2024,Neuchatel,Gruyere
937.3461558302354,2022,Zurich,Vacherin
143.71236086226227,2022,Fribourg,Emmental
514.6926447156096,2019,Valais,Vacherin
740.4022374371001,2021,Valais,Vacherin
235.40861040172666,2023,Zurich,Vacherin
142.63661800493367,2021,Neuchatel,Vacherin
224.3848344746777,2022,Zurich,Emmental
926.9408741776145,2023,Neuchatel,Emmental
108.33380363901108,2019,Valais,Gruyere
269.4897773302166,2024,Neuchatel,Vacherin
128.15516161148008,2023,Valais,Emmental
199.56652080598292,2021,Fribourg,Vacherin
658.1343579654666,2023,Neuchatel,Vacherin
317.47501786517716,2019,Fribourg,Emmental
612.2908453876091,2020,Fribourg,Emmental
631.1758444895136,2019,Neuchatel,Gruyere
864.4917997808011,2022,Neuchatel,Emmental
104.26725362068653,2024,Zurich,Emmental
868.0325134081301,2022,Neuchatel,Gruyere
657.2071777842766,2023,Fribourg,Emmental
246.46913749446182,2019,Fribourg,Vacherin
795.6436493217556,2024,Neuchatel,Gruyere
869.9423876115271,2020,Neuchatel,Vacherin
328.83713537874155,2022,Fribourg,Vacherin
926.9143128124128,2023,Zurich,Vacherin
509.01168726879206,2024,Zurich,Gruyere
643.0820088999893,2024,Zurich,Emmental
986.1845802558793,2022,Neuchatel,Vacherin
425.3824707752794,2022,Valais,Gruyere
831.8434112381016,2021,Valais,Vacherin
386.5592060456137,2022,Fribourg,Vacherin
819.292170017342,2023,Zurich,Gruyere
640.6605269763783,2022,Neuchatel,Emmental
294.7201257028613,2022,Zurich,Vacherin
472.62348441031276,2021,Valais,Emmental
385.8720709272055,2020,Neuchatel,Emmental
170.2975537723275,2019,Valais,Gruyere
126.85129308972773,2021,Zurich,Gruyere
411.83078986646285,2021,Zurich,Emmental
117.13073303573792,2022,Valais,Vacherin
248.93898182359752,2024,Valais,Gruyere
752.6649887657819,2023,Valais,Gruyere
737.2821121152291,2023,Zurich,Vacherin
764.7223478116445,2022,Fribourg,Vacherin
385.4378540169809,2024,Zurich,Gruyere
901.0175114059259,2024,Neuchatel,Gruyere
634.4474932256028,2019,Zurich,Vacherin
213.42370757196386,2022,Neuchatel,Vacherin
229.34679530998073,2022,Neuchatel,Gruyere
723.7858842367314,2024,Fribourg,Gruyere
255.64954279787025,2022,Fribourg,Gruyere
556.563431423839,2019,Zurich,Vacherin
992.5970283358396,2020,Fribourg,Gruyere
103.60684426000554,2019,Valais,Gruyere
114.92182170780123,2020,Valais,Emmental
993.7761237374559,2019,Fribourg,Emmental
626.1749507207489,2023,Neuchatel,Vacherin
214.2189779666618,2021,Fribourg,Gruyere
907.5719797786843,2023,Neuchatel,Emmental
892.3422701149229,2024,Neuchatel,Emmental
582.5803718002377,2022,Zurich,Emmental
659.6128268746809,2021,Zurich,Gruyere
345.8684723507887,2020,Neuchatel,Vacherin
145.46772673480464,2023,Neuchatel,Emmental
635.1108480017779,2022,Valais,Gruyere
365.2796738824867,2023,Fribourg,Gruyere
697.2589419943167,2019,Fribourg,Gruyere
852.6206591583411,2019,Neuchatel,Vacherin
116.34448952292766,2019,Valais,Vacherin
636.1423972171547,2023,Zurich,Gruyere
308.152485718167,2022,Fribourg,Emmental
886.4996481134212,2020,Zurich,Vacherin
328.29805590564564,2020,Neuchatel,Gruyere
649.6931199118765,2022,Zurich,Emmental
598.1867560806503,2024,Neuchatel,Emmental
456.549850053324,2024,Valais,Gruyere
709.8586872398147,2021,Zurich,Emmental
753.1926712438905,2023,Valais,Gruyere
610.2440157874481,2019,Valais,Emmental
782.5800134662787,2024,Neuchatel,Vacherin
985.0753683936439,2019,Zurich,Gruyere
477.3451491107246,2021,Neuchatel,Gruyere
563.1247466969778,2023,Neuchatel,Emmental
111.22289014709192,2024,Valais,Vacherin
816.4257006793406,2020,Fribourg,Vacherin
568.2070603413945,2022,Zurich,Emmental
467.16528732450865,2020,Neuchatel,Vacherin
184.6647667804562,2019,Fribourg,Gruyere
900.6907795078575,2021,Fribourg,Emmental
455.5065160365008,2022,Neuchatel,Vacherin
714.3234383882983,2020,Neuchatel,Gruyere
234.4367407313357,2024,Zurich,Emmental
965.3946665869292,2022,Fribourg,Emmental
260.59758563964783,2021,Valais,Gruyere
279.58779360954134,2021,Zurich,Vacherin
873.0845745019424,2021,Neuchatel,Emmental
921.3244697277381,2019,Valais,Emmental
290.9326667709713,2022,Zurich,Gruyere
522.8207993573451,2023,Fribourg,Emmental
760.1454141065468,2021,Neuchatel,Gruyere
890.5291604297215,2021,Neuchatel,Vacherin
441.1474255335747,2024,Neuchatel,Vacherin
565.3175381644862,2022,Valais,Gruyere
767.5447694677614,2020,Neuchatel,Emmental
758.0223789875158,2019,Valais,Gruyere
804.6641170234764,2023,Valais,Emmental
612.9404367773737,2022,Fribourg,Emmental
194.1535871242977,2022,Valais,Vacherin
913.575961790236,2020,Valais,Vacherin
879.0152853889253,2020,Fribourg,Gruyere
818.2876922364998,2021,Valais,Emmental
189.87622944465653,2023,Fribourg,Emmental
283.9576303732863,2020,Neuchatel,Vacherin
769.2403285968867,2022,Neuchatel,Gruyere
120.8260851237518,2024,Zurich,Vacherin
981.3021703365516,2020,Zurich,Emmental
439.4302123201127,2020,Zurich,Emmental
747.3812803217412,2020,Neuchatel,Gruyere
898.813979639239,2024,Fribourg,Emmental
455.16689933507405,2022,Zurich,Gruyere
387.21923973969945,2024,Valais,Vacherin
647.8670160084221,2024,Valais,Vacherin
622.8904363732456,2021,Fribourg,Gruyere
468.22597986231744,2019,Valais,Gruyere
641.5972802809376,2020,Zurich,Emmental
941.8432326098452,2022,Valais,Vacherin
520.8762309639369,2021,Valais,Emmental
277.0679626755682,2019,Neuchatel,Vacherin
439.4853845947035,2024,Fribourg,Vacherin
454.6962843338067,2020,Zurich,Gruyere
217.9978237235979,2022,Zurich,Vacherin
246.5843504990994,2024,Zurich,Emmental
716.1058660543096,2022,Valais,Gruyere
405.52997878801244,2023,Valais,Vacherin
959.4085526702269,2019,Zurich,Vacherin
319.23707082274666,2023,Zurich,Emmental
189.03205459434008,2024,Fribourg,Gruyere
778.1541067002321,2024,Fribourg,Gruyere
892.9324467260831,2019,Zurich,Gruyere
350.3020211843391,2020,Zurich,Gruyere
281.8792914809302,2019,Valais,Emmental
267.18952138397844,2024,Zurich,Gruyere
569.8110712298611,2020,Zurich,Vacherin
521.5749771220939,2022,Zurich,Gruyere
333.4958558690808,2021,Zurich,Emmental
140.65580529048376,2023,Fribourg,Vacherin
533.3422062936527,2024,Fribourg,Vacherin
963.3991128720476,2020,Neuchatel,Emmental
687.2672806773969,2023,Valais,Gruyere
545.9559009657567,2020,Zurich,Emmental
199.6228666266545,2020,Neuchatel,Vacherin
327.1926614946285,2019,Fribourg,Vacherin
365.2965546170885,2021,Neuchatel,Gruyere
788.3231973465109,2022,Valais,Gruyere
889.0397175381573,2023,Valais,Emmental
911.4776682097946,2024,Fribourg,Emmental
986.1117474256787,2022,Valais,Emmental
984.1300147940792,2021,Zurich,Gruyere
957.6992194911833,2020,Zurich,Emmental
164.63992645259594,2024,Fribourg,Gruyere
224.01418233502466,2021,Zurich,Emmental
374.0198738284296,2023,Valais,Vacherin
597.6084286580153,2022,Zurich,Emmental
187.28009983493138,2024,Zurich,Gruyere
861.2172620219283,2024,Fribourg,Emmental
655.0805611695781,2023,Neuchatel,Vacherin
588.1279620719845,2022,Fribourg,Vacherin
248.78019103056204,2019,Valais,Vacherin
327.9299269601776,2019,Valais,Emmental
244.28082248403226,2022,Neuchatel,Vacherin
866.7398420153188,2023,Neuchatel,Vacherin
625.8050740550964,2023,Neuchatel,Vacherin
761.61648476767,2020,Valais,Gruyere
366.4295766190232,2022,Zurich,Emmental
434.12737337944947,2024,Neuchatel,Emmental
464.36946798388044,2019,Fribourg,Vacherin
784.0134745696314,2021,Valais,Emmental
795.1176889071113,2024,Neuchatel,Gruyere
286.13217476262855,2020,Neuchatel,Gruyere
947.3849710642891,2020,Neuchatel,Emmental
208.58980369931777,2021,Neuchatel,Emmental
906.5098741812673,2023,Neuchatel,Emmental
190.35608108482836,2020,Neuchatel,Gruyere
338.08583003617997,2023,Fribourg,Vacherin
861.8306824611612,2020,Neuchatel,Emmental
261.5428651114787,2021,Fribourg,Gruyere
472.2111381789728,2022,Zurich,Emmental
504.8733699497136,2019,Fribourg,Emmental
320.7330757208887,2023,Fribourg,Gruyere
739.2206812023879,2023,Fribourg,Vacherin
866.2011844619834,2024,Valais,Emmental
887.1176258700146,2020,Neuchatel,Emmental
405.3899311629049,2021,Fribourg,Emmental
577.765354859033,2024,Zurich,Emmental
323.56576347908634,2019,Fribourg,Emmental
320.3168513951309,2021,Neuchatel,Emmental
245.1286565667317,2021,Zurich,Emmental
946.0171097267632,2021,Valais,Gruyere
899.189945745022,2021,Valais,Vacherin
799.622841994923,2023,Zurich,Vacherin
565.8953691589561,2020,Neuchatel,Vacherin
541.5471239606848,2024,Fribourg,Gruyere
576.7710995642482,2024,Zurich,Emmental
582.9112122193803,2020,Zurich,Emmental
491.10677622792133,2024,Neuchatel,Vacherin
218.5793496028607,2020,Zurich,Emmental
213.0974675816824,2019,Neuchatel,Gruyere
957.024744261115,2021,Neuchatel,Emmental
533.8276836277155,2023,Fribourg,Gruyere
957.8849724146701,2024,Valais,Emmental
247.21918993909898,2022,Neuchatel,Vacherin
598.9748968359402,2023,Neuchatel,Vacherin
286.9455280163853,2020,Neuchatel,Emmental
327.8661455139414,2024,Fribourg,Gruyere
127.04912088506092,2022,Valais,Emmental
207.0579796661902,2019,Zurich,Vacherin
925.1635668662761,2019,Neuchatel,Emmental
389.37969233409854,2020,Neuchatel,Vacherin
647.3162907231324,2019,Fribourg,Gruyere
518.5127187903456,2020,Zurich,Vacherin
460.4061207207505,2024,Zurich,Vacherin
578.6974822114613,2020,Neuchatel,Emmental
268.51505015380735,2022,Valais,Vacherin
989.7435086676189,2024,Zurich,Vacherin
836.4770818334766,2020,Fribourg,Gruyere
767.4531694583637,2023,Fribourg,Gruyere
521.8833673125572,2021,Neuchatel,Vacherin
237.58940991370238,2020,Neuchatel,Vacherin
928.5992724462111,2024,Valais,Vacherin
407.24836064355486,2022,Valais,Gruyere
145.0960207272404,2021,Zurich,Emmental
408.1633091295658,2023,Neuchatel,Emmental
815.0113274462959,2024,Zurich,Gruyere
660.4378704893874,2023,Valais,Gruyere
775.7547262703737,2024,Fribourg,Emmental
814.2718454761397,2020,Neuchatel,Emmental
290.75914997248833,2021,Fribourg,Emmental
931.4049844838622,2020,Neuchatel,Vacherin
494.19064262833535,2023,Zurich,Emmental
675.1122843377482,2023,Zurich,Emmental
102.0778953280678,2022,Zurich,Gruyere
994.0316485700603,2022,Fribourg,Vacherin
352.8067473677396,2023,Neuchatel,Gruyere
155.8567958861397,2020,Valais,Emmental
512.4358373828625,2021,Fribourg,Emmental
216.12705146383757,2023,Zurich,Gruyere
237.09403914181814,2019,Valais,Gruyere
669.0545317271891,2024,Zurich,Gruyere
453.63465241320995,2020,Zurich,Gruyere
929.6672051394955,2023,Neuchatel,Gruyere
387.24084514726303,2022,Valais,Emmental
753.562115545511,2024,Valais,Vacherin
514.9894871394168,2023,Neuchatel,Emmental
693.9561710163509,2022,Valais,Vacherin
639.7258210443913,2023,Valais,Emmental
525.5055754830984,2021,Zurich,Emmental
955.0549851619934,2022,Valais,Gruyere
408.4422784794603,2024,Fribourg,Gruyere
259.5119511243453,2019,Fribourg,Vacherin
710.2846547918455,2021,Neuchatel,Vacherin
861.4068051771179,2019,Neuchatel,Emmental
136.2283659459314,2022,Fribourg,Gruyere
504.6694195804125,2023,Zurich,Gruyere
903.2389207185937,2019,Valais,Vacherin
774.6567570305808,2022,Neuchatel,Gruyere
992.6269448478654,2021,Valais,Emmental
578.2724304375195,2023,Fribourg,Gruyere
693.9961469210361,2020,Valais,Emmental
372.23225302413533,2019,Valais,Vacherin
952.7820396993931,2019,Valais,Emmental
429.7019397008827,2021,Zurich,Gruyere
764.6596414179658,2021,Fribourg,Emmental
462.8261837071737,2024,Neuchatel,Emmental
605.6370370566995,2021,Zurich,Vacherin
747.8042815193916,2020,Zurich,Gruyere
558.0407365762188,2023,Zurich,Gruyere
916.3776942185576,2019,Fribourg,Gruyere
477.3708891350292,2021,Neuchatel,Vacherin
682.3646183289926,2022,Fribourg,Emmental
408.1261899700487,2020,Zurich,Vacherin
467.34100140791173,2022,Neuchatel,Emmental
496.0450974101972,2021,Fribourg,Emmental
213.22631648105673,2024,Valais,Emmental
182.55131115310604,2020,Fribourg,Emmental
700.7409308320821,2024,Neuchatel,Emmental
689.965964508747,2022,Fribourg,Emmental
696.6187427890858,2023,Fribourg,Gruyere
117.78980080842251,2020,Fribourg,Vacherin
393.8921584046019,2019,Zurich,Vacherin
278.0288625332772,2023,Neuchatel,Emmental
800.3362802896112,2021,Neuchatel,Gruyere
874.5673612565171,2020,Zurich,Emmental
322.0123395035326,2024,Fribourg,Vacherin
701.0642429631877,2020,Fribourg,Emmental
216.426523112447,2021,Fribourg,Emmental
347.637273041542,2023,Zurich,Vacherin
224.78904661007758,2024,Zurich,Emmental
355.1686899393063,2024,Neuchatel,Gruyere
707.2628926143501,2022,Valais,Gruyere
919.2942191667272,2019,Zurich,Vacherin
282.2701671317674,2019,Fribourg,Vacherin
587.8711314556473,2023,Zurich,Gruyere
731.2519911190891,2022,Zurich,Emmental
957.6302216370092,2019,Neuchatel,Gruyere
649.0544345984565,2023,Valais,Vacherin
329.59623792464265,2024,Neuchatel,Gruyere
662.9303412225427,2019,Valais,Gruyere
388.44204551021454,2023,Neuchatel,Gruyere
978.515551622537,2021,Neuchatel,Vacherin
459.7085216472732,2021,Valais,Emmental
716.8849486849128,2023,Valais,Gruyere
120.90482411208264,2020,Valais,Emmental
460.05530152127983,2019,Valais,Vacherin
887.5968519902605,2024,Zurich,Emmental
649.2046999899212,2021,Neuchatel,Vacherin
499.5485977563787,2020,Fribourg,Vacherin
942.3437494921533,2023,Fribourg,Vacherin
868.5859385325062,2020,Fribourg,Emmental
389.99410644064443,2023,Neuchatel,Vacherin
590.0935618372057,2019,Neuchatel,Emmental
540.8418304832164,2022,Fribourg,Vacherin
668.9822501033761,2021,Valais,Gruyere
400.70014026288004,2024,Valais,Gruyere
319.7845006892994,2022,Fribourg,Vacherin
921.4046517299824,2024,Zurich,Gruyere
931.4870495486557,2020,Zurich,Gruyere
858.9905971857811,2021,Fribourg,Vacherin
980.3839876881052,2023,Fribourg,Gruyere
770.4923732017197,2019,Neuchatel,Emmental
788.2005057057996,2024,Zurich,Emmental
786.3310827663767,2023,Fribourg,Emmental
532.5468678480759,2023,Valais,Vacherin
510.8069750628445,2020,Valais,Gruyere
316.20364853410285,2023,Valais,Emmental
680.3372749233614,2024,Neuchatel,Vacherin
360.3881224921011,2020,Zurich,Vacherin
332.027568732119,2022,Fribourg,Vacherin
627.3652366864493,2019,Valais,Gruyere
468.9841494025389,2021,Zurich,Vacherin
296.97094791516895,2019,Valais,Vacherin
834.450415077548,2022,Fribourg,Emmental
874.5129273649384,2022,Fribourg,Vacherin
250.92956771000286,2022,Fribourg,Emmental
106.75632951999988,2023,Valais,Emmental
402.51697167643636,2024,Fribourg,Gruyere
817.7597521126772,2020,Fribourg,Gruyere
855.256479610892,2020,Zurich,Vacherin
224.4961631044443,2020,Zurich,Emmental
796.9023110647461,2024,Fribourg,Vacherin
204.1337505784865,2019,Valais,Gruyere
451.0563311408763,2019,Fribourg,Vacherin
998.7485635107242,2019,Valais,Emmental
273.3317409078188,2023,Fribourg,Gruyere
238.56722431986378,2022,Zurich,Vacherin
480.52029929211415,2024,Fribourg,Vacherin
657.7016733728753,2020,Fribourg,Vacherin
939.610704171928,2021,Valais,Gruyere
982.7390309797308,2022,Zurich,Emmental
162.67657293225517,2019,Neuchatel,Emmental
224.1977656131148,2024,Neuchatel,Vacherin
811.6641765063945,2023,Neuchatel,Vacherin
343.56893704377444,2019,Fribourg,Vacherin
896.3641535557246,2024,Valais,Gruyere
697.1079315061781,2021,Fribourg,Gruyere
200.66032214260946,2021,Neuchatel,Emmental
